-1.832596	0.496451	0.593859	199	33	238	3667.43
0.523599	0.379747	-1.713059	195	25	18	3663.63
-1.047198	1.545873	-1.877082	230	11	58	3657.33
-0.785398	1.045978	0.343692	195	241	6	3656.56
-0.261799	1.168678	2.108595	48	245	235	3647.69
2.879793	1.977582	0.969896	43	250	218	3647.27
1.832596	0.992645	-1.723759	218	15	25	3640.83
-2.879793	0.080730	-2.622036	36	0	33	3639.93
1.570796	2.704512	1.488683	196	26	237	3638.63
-2.617994	0.080730	-2.622036	37	4	34	3636.17
1.832596	0.080730	-2.622036	236	33	219	3633.55
2.879793	2.396274	-1.959260	18	52	13	3627.47
-0.261799	1.374601	-2.456031	231	16	17	3622.46
1.047198	0.850607	-1.335383	210	15	239	3620.19
0.261799	0.619654	-2.216909	240	52	19	3614.92
-1.047198	1.846342	-1.796954	221	8	53	3614.86
2.879793	0.899350	-2.069907	231	231	53	3606.03
-3.141593	2.881233	-2.582574	215	48	5	3605.66
1.308997	2.704512	1.488683	206	39	235	3597.08
-0.785398	2.104282	-0.813972	48	245	238	3590.80
0.261799	0.619654	-2.216909	240	53	19	3590.03
-1.832596	0.640596	-2.797608	211	38	251	3589.49
1.047198	1.413430	2.550734	231	7	31	3587.33
-2.094395	0.674054	1.013609	199	25	230	3587.20
-1.832596	1.696674	-1.253233	243	45	35	3574.61
0.785398	1.367556	0.358405	37	2	247	3568.30
-1.047198	1.545873	-1.877082	229	11	59	3563.24
2.617994	0.640596	-2.797608	36	21	234	3552.65
2.356194	0.290380	-0.796960	219	37	14	3551.38
-2.617994	2.089241	-0.114193	239	230	61	3549.57
-1.832596	1.696674	-1.253233	243	45	36	3542.65
-2.094395	0.674054	1.013609	200	25	230	3541.76
2.617994	2.115563	0.685730	48	239	225	3535.00
1.570796	2.704512	1.488683	197	28	236	3533.09
2.356194	0.290380	-0.796960	218	38	14	3531.57
-2.094395	0.674054	1.013609	199	25	231	3529.65
-3.141593	0.379747	-1.713059	246	218	44	3522.15
1.570796	2.704512	1.488683	196	27	237	3521.09
1.047198	2.704512	1.488683	216	45	235	3518.40
-2.094395	2.760637	2.781135	227	2	25	3510.07
2.094395	2.984978	1.954446	190	24	248	3506.44
-2.617994	0.080730	-2.622036	37	3	34	3505.66
1.570796	0.080730	-2.622036	190	23	8	3503.55
2.356194	0.640596	-2.797608	45	16	224	3498.86
-2.356194	0.906588	1.252948	218	32	220	3498.39
-2.617994	1.846342	-1.796954	235	29	35	3497.19
1.047198	0.850607	-1.335383	209	15	239	3496.08
1.308997	2.407836	1.410646	210	34	226	3490.09
-0.785398	2.089241	-0.114193	42	235	6	3483.41
-1.047198	1.846342	-1.796954	220	8	54	3482.65
2.094395	0.370812	-2.547742	47	18	230	3480.52
1.308997	1.809167	1.213774	226	23	214	3479.98
-1.308997	0.496451	0.593859	188	10	241	3475.13
-2.617994	0.080730	-2.622036	36	4	34	3472.12
-1.047198	0.700570	1.559208	212	213	9	3472.04
2.879793	1.766067	2.153843	2	225	49	3471.40
1.832596	0.370812	-2.547742	212	14	27	3470.12
0.261799	1.569311	-3.003978	31	219	16	3469.72
-3.141593	2.719179	-1.780644	223	218	232	3465.82
-1.047198	0.370812	-2.547742	15	28	236	3461.72
-2.617994	2.760637	2.781135	186	235	6	3459.69
0.523599	2.979456	-1.009304	21	44	3	3459.58
-2.879793	2.115563	0.685730	32	1	205	3454.44
0.523599	2.704512	1.488683	216	7	28	3451.44
2.879793	1.846342	-1.796954	17	222	222	3446.02
-2.617994	2.760637	2.781135	186	236	5	3441.98
1.832596	0.992645	-1.723759	218	16	26	3441.88
-0.261799	0.290380	-0.796960	190	21	8	3441.59
1.047198	0.850607	-1.335383	211	15	239	3440.82
-3.141593	2.153910	-1.714959	19	48	17	3440.36
2.879793	1.977582	0.969896	42	251	218	3439.37
1.308997	2.407836	1.410646	210	34	227	3438.53
-3.141593	2.719179	-1.780644	224	217	232	3438.38
2.617994	1.325504	-1.671296	35	248	245	3437.68
1.047198	2.295480	1.008277	209	25	221	3437.03
-0.261799	0.080730	-2.622036	50	14	41	3436.67
-0.785398	2.089241	-0.114193	43	234	6	3434.02
0.785398	0.866955	-0.931351	223	14	35	3433.37
2.094395	0.370812	-2.547742	209	5	29	3432.41
-3.141593	2.396274	-1.959260	9	55	13	3425.59
-2.617994	2.579248	-2.364801	202	33	20	3418.92
-2.094395	0.080730	-2.622036	215	38	12	3416.59
-2.879793	1.904882	-1.478089	206	220	0	3405.57
-0.785398	0.496451	0.593859	190	233	242	3404.45
-2.617994	0.674054	1.013609	244	215	50	3403.45
-2.879793	0.080730	-2.622036	35	1	34	3400.29
-2.094395	0.640596	-2.797608	236	220	44	3398.92
-2.617994	1.846342	-1.796954	234	29	35	3396.85
2.879793	0.640596	-2.797608	220	245	34	3391.56
2.356194	0.866395	-2.492918	218	2	44	3390.64
0.523599	2.164094	-2.991358	238	237	50	3387.76
-0.523599	2.587733	0.232235	219	26	222	3385.20
0.261799	0.850607	-1.335383	2	2	60	3384.64
-0.523599	2.138223	1.678323	59	237	231	3379.50
1.832596	2.704512	1.488683	218	221	241	3378.71
2.094395	0.571433	-1.188419	229	217	236	3378.64
0.523599	0.379747	-1.713059	195	26	17	3375.97
0.000000	1.242974	-2.977882	29	221	4	3375.09
2.617994	0.640596	-2.797608	35	21	234	3373.72
-1.308997	0.203748	0.590255	186	9	251	3369.84
-1.570796	1.301460	-0.509251	218	248	32	3369.72
-0.261799	0.290380	-0.796960	190	22	8	3367.22
1.570796	2.637879	2.121598	221	49	241	3366.46
0.261799	2.396274	-1.959260	229	34	251	3362.33
-2.617994	1.836682	-0.676006	191	239	235	3362.21
0.000000	0.379747	-1.713059	228	54	10	3361.40
-2.356194	1.766067	2.153843	203	217	14	3360.76
0.785398	0.615174	-0.666022	219	35	232	3357.89
-1.832596	0.203748	0.590255	196	33	249	3355.93
2.879793	1.766067	2.153843	3	225	49	3348.61
2.356194	2.863997	0.549740	6	45	18	3348.27
1.308997	0.203748	0.590255	3	215	41	3347.62
-2.094395	1.699788	2.452890	211	230	20	3347.05
-1.832596	0.496451	0.593859	199	32	238	3344.55
-2.617994	2.760637	2.781135	186	235	5	3344.33
1.308997	0.379747	-1.713059	189	239	21	3342.55
-0.785398	2.104282	-0.813972	49	245	238	3340.26
-1.047198	2.979456	-1.009304	217	232	41	3337.30
-1.832596	2.180315	-1.357379	217	24	51	3336.50
1.570796	1.113094	-0.272241	46	239	21	3335.60
2.879793	0.961715	0.014085	44	226	3	3334.12
0.523599	1.413347	-1.339188	45	11	222	3333.67
1.570796	2.356369	3.005869	214	219	225	3327.69
-0.785398	0.203748	0.590255	35	221	15	3326.75
1.308997	1.809167	1.213774	226	23	215	3326.36
-2.879793	2.579248	-2.364801	213	41	19	3325.02
-0.523599	1.504028	0.636812	245	237	66	3321.86
-1.832596	2.396274	-1.959260	29	6	197	3320.37
0.523599	2.704512	1.488683	216	7	27	3320.12
2.617994	0.640596	-2.797608	36	20	236	3318.58
1.832596	0.899350	-2.069907	210	16	228	3318.36
2.356194	1.812176	0.656819	235	218	45	3314.03
-3.141593	2.396274	-1.959260	10	56	13	3313.62
2.094395	0.370812	-2.547742	47	17	231	3312.52
1.308997	1.875281	0.107086	19	207	234	3309.76
-1.832596	1.696674	-1.253233	242	45	36	3307.46
-3.141593	0.370812	-2.547742	220	224	35	3307.11
-2.617994	2.396274	-1.959260	221	42	23	3306.74
-2.879793	2.115563	0.685730	32	2	205	3306.14
-0.785398	0.914445	2.687814	47	237	1	3305.96
0.785398	0.379747	-1.713059	190	14	19	3305.21
2.094395	2.588535	-2.976617	220	217	221	3303.30
-2.617994	1.846342	-1.796954	234	29	34	3301.99
-1.832596	1.014500	0.906702	206	19	221	3300.56
-0.785398	2.104282	-0.813972	48	245	237	3296.81
-2.356194	0.674054	1.013609	209	38	229	3294.37
0.785398	0.379747	-1.713059	190	13	18	3292.59
0.785398	0.379747	-1.713059	189	13	19	3292.46
0.000000	1.574060	2.783565	207	15	9	3292.09
-2.094395	2.579248	-2.364801	189	11	22	3289.53
2.617994	2.719179	-1.780644	229	35	224	3288.36
-2.356194	0.906588	1.252948	219	32	220	3288.15
-0.261799	1.168678	2.108595	48	248	239	3287.82
2.879793	2.396274	-1.959260	19	52	13	3284.89
2.094395	1.741644	-2.695914	231	24	53	3283.70
-1.308997	1.247695	1.809890	229	36	44	3283.26
1.570796	1.872854	1.543456	49	239	251	3282.24
2.617994	1.875281	0.107086	40	246	222	3281.87
-3.141593	2.001437	0.381215	37	3	214	3280.14
2.617994	2.180315	-1.357379	11	214	238	3278.54
2.879793	0.674054	1.013609	218	226	45	3278.51
2.094395	0.906588	1.252948	213	236	231	3277.75
-0.523599	1.247695	1.809890	206	16	47	3274.44
-3.141593	2.881233	-2.582574	215	48	6	3273.92
-1.047198	0.700570	1.559208	212	212	9	3273.22
-1.832596	1.310100	1.488307	210	244	221	3272.69
2.356194	0.640596	-2.797608	45	15	225	3272.65
-1.308997	2.063651	-2.044600	228	18	219	3269.46
2.617994	2.396274	-1.959260	11	208	242	3268.71
-0.261799	1.045978	0.343692	232	29	21	3268.02
1.047198	2.592629	0.909713	200	25	229	3265.85
1.832596	2.704512	1.488683	196	1	19	3264.02
-0.523599	1.504028	0.636812	244	237	66	3263.57
-1.570796	0.992645	-1.723759	53	18	26	3262.21
-2.617994	1.574060	2.783565	25	224	22	3259.47
2.617994	1.450119	-2.739050	209	7	58	3257.64
1.570796	2.984978	1.954446	210	46	245	3257.64
-1.832596	1.335669	0.897240	42	234	0	3257.08
1.832596	1.195355	1.200319	45	2	251	3255.94
1.570796	2.108018	1.311430	45	17	40	3254.70
-2.094395	0.906588	1.252948	201	15	225	3250.38
-1.570796	1.301460	-0.509251	218	247	32	3249.82
-1.308997	1.904882	-1.478089	246	33	20	3248.54
2.617994	1.325504	-1.671296	36	248	246	3247.75
-2.879793	2.063651	-2.044600	230	34	32	3245.51
-2.094395	0.906588	1.252948	201	15	224	3245.50
1.047198	1.977582	0.969896	223	22	213	3244.62
-1.570796	1.135813	-2.658866	26	13	227	3241.85
2.094395	0.619654	-2.216909	215	245	36	3238.68
2.879793	1.555207	1.708892	241	222	57	3236.58
-1.832596	2.180315	-1.357379	218	25	51	3233.67
1.047198	1.977582	0.969896	219	18	214	3231.62
1.308997	1.977582	0.969896	216	14	215	3231.58
2.617994	1.325504	-1.671296	35	248	246	3231.17
2.356194	1.134497	-1.109631	247	212	49	3231.04
0.000000	1.545873	-1.877082	222	13	36	3230.85
-1.832596	1.195355	1.200319	209	6	218	3230.47
-2.617994	0.418037	1.360082	205	39	239	3229.60
-2.356194	2.187132	-0.479875	197	230	240	3227.50
0.261799	0.992645	-1.723759	231	225	47	3227.19
2.094395	0.906588	1.252948	213	235	231	3226.75
0.785398	0.640596	-2.797608	222	36	237	3224.91
-1.832596	2.180315	-1.357379	218	25	50	3224.55
-2.094395	1.014500	0.906702	213	29	219	3223.86
0.785398	1.135834	-1.431087	224	36	238	3223.70
1.832596	2.984978	1.954446	198	34	246	3223.64
0.523599	1.504028	0.636812	40	5	249	3223.29
2.356194	1.617114	-1.572037	243	218	215	3220.64
-3.141593	2.001437	0.381215	34	1	216	3218.92
-0.261799	1.195355	1.200319	250	202	198	3215.95
-1.308997	1.904882	-1.478089	246	33	21	3215.50
1.308997	1.014500	0.906702	50	224	231	3215.40
-2.094395	1.014500	0.906702	214	29	219	3215.06
-3.141593	0.370812	-2.547742	219	224	35	3214.77
2.617994	1.875281	0.107086	39	246	223	3214.61
-1.047198	1.846342	-1.796954	221	9	54	3213.89
-0.785398	1.846342	-1.796954	217	243	227	3212.79
-1.047198	0.370812	-2.547742	14	28	236	3212.38
-1.308997	2.041297	-2.664597	224	234	49	3211.91
1.570796	1.113094	-0.272241	45	239	22	3209.41
-2.094395	1.195355	1.200319	211	12	217	3209.26
0.523599	0.379747	-1.713059	194	25	17	3208.57
1.047198	1.977582	0.969896	224	22	213	3208.09
-2.094395	1.014500	0.906702	211	25	221	3207.97
1.308997	0.297065	2.160177	51	16	30	3205.12
0.523599	1.247695	1.809890	45	7	26	3204.65
-2.356194	0.906588	1.252948	11	42	15	3204.28
2.879793	0.762244	-0.273349	184	0	233	3202.78
-0.523599	1.696674	-1.253233	201	8	46	3201.91
0.261799	0.850607	-1.335383	1	2	60	3201.09
2.879793	2.863997	0.549740	236	242	44	3200.88
1.570796	1.113094	-0.272241	46	239	22	3200.48
2.617994	0.866395	-2.492918	231	8	43	3199.93
2.617994	0.866395	-2.492918	231	7	43	3199.80
2.617994	1.875281	0.107086	236	43	30	3198.79
1.047198	2.863997	0.549740	53	16	243	3196.23
1.570796	0.080730	-2.622036	189	23	9	3195.47
-3.141593	0.370812	-2.547742	219	224	36	3195.02
-3.141593	0.379747	-1.713059	246	218	43	3194.47
-2.617994	1.214854	-1.966664	42	231	49	3193.42
0.785398	1.599406	1.426070	208	28	242	3192.69
1.308997	1.195355	1.200319	221	19	227	3191.52
-2.094395	2.396274	-1.959260	15	35	16	3191.40
1.308997	1.184361	0.625864	38	233	211	3190.58
1.308997	1.195355	1.200319	222	20	226	3188.79
1.047198	1.506530	1.988858	216	239	35	3187.56
2.094395	2.456751	-1.503343	53	10	245	3187.01
1.832596	2.984978	1.954446	198	35	246	3186.44
0.261799	2.396274	-1.959260	228	34	251	3186.24
1.308997	2.404280	-0.174044	12	200	251	3184.77
-1.047198	0.640596	-2.797608	21	27	240	3184.17
1.570796	1.872854	1.543456	49	240	251	3181.74
-1.570796	1.374601	-2.456031	30	5	224	3181.09
-1.832596	1.195355	1.200319	211	7	218	3179.35
-2.617994	2.664082	-1.071402	214	218	238	3176.90
-2.617994	0.674054	1.013609	243	215	50	3176.41
2.617994	1.756530	-2.105156	39	6	238	3175.41
2.094395	1.135813	-2.658866	230	22	41	3174.80
-1.832596	0.203748	0.590255	196	33	248	3174.68
0.000000	1.766067	2.153843	191	236	43	3174.64
-1.308997	2.063651	-2.044600	228	18	218	3173.74
-1.570796	0.864993	2.278281	240	45	23	3170.71
1.047198	2.407836	1.410646	219	40	225	3169.33
2.356194	1.134497	-1.109631	248	213	49	3168.85
-0.785398	2.089241	-0.114193	44	234	6	3168.65
-2.879793	2.063651	-2.044600	230	34	33	3167.65
-3.141593	0.496451	0.593859	213	205	247	3167.45
0.785398	1.658653	-2.409879	237	245	67	3166.47
-0.785398	1.168678	2.108595	208	28	35	3166.37
0.000000	1.574060	2.783565	206	15	9	3164.41
0.261799	2.979456	-1.009304	32	39	3	3161.02
1.047198	1.413430	2.550734	231	6	31	3161.02
-1.047198	0.496451	0.593859	187	247	240	3160.58
-3.141593	0.619654	-2.216909	234	224	47	3159.23
0.523599	2.153910	-1.714959	42	242	26	3158.81
-1.047198	0.496451	0.593859	187	248	240	3158.34
1.047198	2.138223	1.678323	213	247	19	3156.88
-2.356194	0.203748	0.590255	230	58	243	3156.48
1.832596	2.187132	-0.479875	33	220	242	3155.88
-1.047198	0.700570	1.559208	211	211	10	3155.60
2.094395	0.906588	1.252948	214	236	231	3152.49
0.000000	0.899350	-2.069907	242	44	26	3151.71
1.308997	0.297065	2.160177	51	15	30	3151.24
1.308997	0.297065	2.160177	51	16	29	3150.84
1.570796	1.506530	1.988858	46	231	11	3150.48
-0.261799	1.168678	2.108595	48	247	239	3149.02
2.879793	1.766067	2.153843	3	225	50	3145.58
1.832596	2.356369	3.005869	227	215	223	3145.25
-2.617994	1.756530	-2.105156	41	244	8	3145.19
1.832596	2.979456	-1.009304	205	25	22	3144.15
2.356194	1.128190	-2.288622	222	247	58	3142.53
-2.617994	1.756530	-2.105156	41	244	9	3142.28
-1.832596	1.310100	1.488307	210	244	222	3141.80
-3.141593	0.379747	-1.713059	245	218	44	3140.34
-3.141593	2.396274	-1.959260	9	56	13	3140.29
1.047198	1.413430	2.550734	231	7	32	3138.60
-1.047198	1.554776	0.100351	241	31	224	3138.32
2.094395	2.456751	-1.503343	52	11	245	3137.47
0.261799	0.992645	-1.723759	231	225	46	3137.30
-2.094395	0.496451	0.593859	212	44	237	3137.25
1.832596	1.599406	1.426070	47	237	3	3135.82
2.617994	2.579248	-2.364801	14	58	9	3135.80
0.000000	2.251330	-2.330739	212	23	204	3135.58
0.261799	0.685216	-1.712745	208	32	22	3135.32
2.879793	1.325504	-1.671296	36	0	245	3134.75
1.570796	2.984978	1.954446	209	45	245	3134.75
0.785398	1.812176	0.656819	212	30	248	3133.13
-3.141593	2.073035	2.027405	3	241	54	3131.97
-2.879793	2.115563	0.685730	33	1	205	3129.96
1.308997	2.863997	0.549740	233	205	36	3128.67
0.785398	1.367556	0.358405	37	2	248	3128.30
-0.523599	1.696674	-1.253233	201	8	47	3128.28
-2.617994	2.063651	-2.044600	223	33	31	3128.03
2.617994	2.115563	0.685730	48	238	224	3127.77
-1.832596	1.310100	1.488307	209	244	222	3127.28
-3.141593	2.073035	2.027405	3	241	55	3126.70
1.308997	0.591903	2.010408	199	231	247	3126.18
0.000000	0.899350	-2.069907	243	45	26	3123.49
2.879793	0.674054	1.013609	217	226	45	3121.51
-0.523599	2.587733	0.232235	219	26	223	3121.44
0.785398	1.367556	0.358405	36	2	247	3120.43
-1.047198	2.379497	0.561089	23	224	19	3118.25
0.785398	0.290380	-0.796960	194	221	12	3116.84
-2.356194	1.766067	2.153843	203	216	14	3116.01
-1.308997	1.045978	0.343692	10	37	225	3115.70
-3.141593	1.977582	0.969896	45	2	219	3115.69
-3.141593	2.295480	1.008277	22	239	202	3114.81
1.308997	1.413430	2.550734	216	220	24	3114.48
1.570796	1.367556	0.358405	18	215	20	3113.14
0.261799	1.569311	-3.003978	31	218	16	3112.08
-1.832596	1.014500	0.906702	205	19	221	3111.69
-0.523599	2.863997	0.549740	32	227	250	3111.67
-1.570796	1.135813	-2.658866	26	13	226	3111.12
1.308997	1.242974	-2.977882	45	236	1	3110.66
-2.356194	0.203748	0.590255	230	57	243	3110.46
0.000000	0.899350	-2.069907	241	44	27	3110.19
-3.141593	2.073035	2.027405	3	240	55	3109.62
-3.141593	2.881233	-2.582574	215	47	5	3109.40
-1.832596	2.089241	-0.114193	18	206	19	3108.48
-3.141593	1.824694	1.850876	249	232	57	3108.15
-1.570796	0.496451	0.593859	194	24	238	3107.59
1.047198	1.134497	-1.109631	7	209	37	3106.89
2.356194	0.640596	-2.797608	45	16	225	3106.43
2.617994	2.579248	-2.364801	15	58	9	3105.82
1.832596	1.699788	2.452890	9	47	243	3104.98
-0.785398	2.579248	-2.364801	8	48	208	3104.96
-1.570796	1.134497	-1.109631	244	39	36	3103.44
-2.094395	2.579248	-2.364801	190	11	22	3103.25
-0.523599	2.579248	-2.364801	246	42	1	3101.96
-1.570796	2.356369	3.005869	221	214	41	3098.94
2.617994	2.404280	-0.174044	39	237	40	3098.63
1.832596	0.370812	-2.547742	212	15	27	3097.18
2.879793	0.733948	3.021411	48	21	235	3096.97
0.785398	0.615174	-0.666022	219	36	232	3096.36
1.832596	2.164094	-2.991358	219	220	215	3094.56
-0.785398	1.168678	2.108595	207	27	36	3092.24
-1.832596	2.881233	-2.582574	186	241	11	3090.27
-2.094395	1.195355	1.200319	211	12	218	3090.03
-2.617994	2.579248	-2.364801	202	32	20	3088.42
-0.785398	2.041297	-2.664597	213	23	209	3086.72
0.261799	2.664082	-1.071402	19	47	6	3086.63
-1.047198	0.370812	-2.547742	15	28	237	3086.49
-0.523599	1.214854	-1.966664	26	211	5	3086.19
1.570796	1.135813	-2.658866	231	25	46	3086.08
-1.308997	1.025536	1.576859	12	248	64	3085.83
-1.308997	1.904882	-1.478089	245	33	21	3085.29
0.523599	2.396274	-1.959260	31	221	13	3084.38
2.356194	1.809167	1.213774	249	35	223	3083.16
-1.832596	1.128190	-2.288622	26	246	210	3082.98
-1.047198	2.251330	-2.330739	250	202	37	3082.34
1.308997	1.195355	1.200319	221	20	226	3081.56
2.617994	2.251330	-2.330739	215	234	204	3080.62
-1.832596	1.014500	0.906702	205	18	221	3080.51
0.785398	2.063651	-2.044600	44	231	5	3079.11
-2.094395	0.906588	1.252948	212	22	222	3077.10
1.832596	1.599406	1.426070	46	238	2	3077.02
-0.261799	0.571433	-1.188419	223	234	40	3076.53
0.261799	1.413347	-1.339188	226	42	6	3076.42
-2.617994	2.073035	2.027405	230	249	39	3076.23
0.261799	1.836682	-0.676006	238	208	32	3075.29
-1.308997	1.310100	1.488307	218	230	225	3074.40
2.094395	2.724429	-0.348782	32	222	235	3074.18
1.047198	2.343981	-1.040456	20	47	229	3073.73
0.000000	1.242974	-2.977882	29	220	4	3073.73
2.094395	2.187132	-0.479875	36	226	241	3072.55
0.261799	2.295480	1.008277	2	49	210	3069.37
0.261799	2.295480	1.008277	1	49	210	3069.17
1.047198	1.134497	-1.109631	7	208	37	3068.89
-0.785398	2.579248	-2.364801	8	47	208	3068.65
0.785398	2.187132	-0.479875	248	239	204	3068.09
-2.356194	0.733948	3.021411	211	218	40	3063.85
1.308997	1.977582	0.969896	217	15	215	3063.45
1.570796	2.979456	-1.009304	225	226	30	3063.23
-1.047198	2.063651	-2.044600	18	28	188	3061.69
-1.047198	2.063651	-2.044600	227	209	31	3060.30
2.356194	1.134497	-1.109631	247	213	49	3059.88
0.261799	2.979456	-1.009304	32	37	3	3058.97
-2.879793	1.756530	-2.105156	8	215	41	3057.50
-2.617994	2.153910	-1.714959	233	38	27	3057.11
-0.785398	1.214854	-1.966664	19	206	4	3056.89
-0.785398	2.587733	0.232235	241	38	23	3056.66
-1.570796	2.979456	-1.009304	47	240	2	3056.32
1.832596	0.080730	-2.622036	236	32	219	3055.24
2.617994	0.866395	-2.492918	230	8	43	3054.85
-0.785398	0.419640	2.974122	194	16	14	3054.54
2.879793	0.297065	2.160177	49	246	0	3054.27
-0.261799	2.407836	1.410646	0	200	19	3053.92
-0.261799	1.014500	0.906702	25	37	28	3053.85
-2.879793	2.138223	1.678323	224	231	34	3052.91
-2.879793	1.736875	3.023612	191	235	49	3052.57
-0.785398	0.203748	0.590255	34	221	15	3052.39
1.832596	1.545873	-1.877082	44	247	18	3051.88
2.617994	1.450119	-2.739050	208	7	57	3050.64
-2.356194	2.396274	-1.959260	210	33	25	3050.01
0.785398	2.760637	2.781135	197	240	229	3049.23
-0.523599	2.579248	-2.364801	247	42	0	3048.32
-2.356194	0.080730	-2.622036	38	5	34	3048.07
0.000000	1.545873	-1.877082	222	14	36	3047.99
-1.570796	1.545873	-1.877082	21	7	211	3047.92
-1.570796	1.545873	-1.877082	37	239	214	3047.50
-2.617994	2.153910	-1.714959	233	39	27	3047.44
-0.523599	2.063651	-2.044600	250	34	21	3047.40
-2.094395	0.080730	-2.622036	37	9	34	3046.95
-1.047198	0.899350	-2.069907	9	227	47	3046.78
2.617994	2.115563	0.685730	47	239	224	3045.49
0.261799	1.569311	-3.003978	31	219	15	3044.37
-2.094395	0.203748	0.590255	208	45	247	3042.76
-0.261799	0.850607	-1.335383	223	236	238	3042.38
2.879793	2.396274	-1.959260	18	51	13	3041.73
-3.141593	0.619654	-2.216909	234	225	46	3041.19
-0.785398	1.247695	1.809890	245	206	19	3039.67
-2.094395	1.195355	1.200319	211	13	218	3039.19
-2.879793	0.370812	-2.547742	35	6	36	3038.98
2.356194	1.699788	2.452890	244	215	36	3038.95
0.000000	2.153910	-1.714959	231	233	220	3037.90
-1.570796	1.135813	-2.658866	27	13	226	3037.71
0.523599	1.977582	0.969896	0	37	204	3037.64
1.570796	1.504028	0.636812	21	212	13	3036.77
0.785398	0.619654	-2.216909	204	29	27	3036.34
-0.523599	1.545873	-1.877082	25	38	23	3036.19
1.570796	1.506530	1.988858	20	38	228	3035.03
-1.308997	2.588535	-2.976617	224	250	222	3034.98
0.261799	0.640596	-2.797608	247	31	218	3034.52
2.356194	2.349581	-2.702517	216	10	21	3034.26
0.000000	0.496451	0.593859	13	214	27	3033.35
0.261799	0.080730	-2.622036	20	201	0	3032.73
1.832596	1.699788	2.452890	8	47	243	3031.21
-2.094395	0.080730	-2.622036	215	38	11	3030.62
0.000000	0.418037	1.360082	223	31	28	3029.75
-2.356194	2.295480	1.008277	212	250	63	3029.25
